page_name,value,is_exclusion,detailed_type,spend_per_target,page_id
All Pro-Democrat Pages,The Adam Carolla Show (podcast),TRUE,INTERESTS,4499.279864671911,NA
All Pro-Democrat Pages,The Ranch (TV series),TRUE,INTERESTS,4499.279864671911,NA
All Pro-Democrat Pages,Ice Road Truckers,TRUE,INTERESTS,4427.320954898256,NA
All Pro-Republican Pages,Queer as Folk (2000 TV series),TRUE,INTERESTS,4412.901005483672,NA
All Pro-Democrat Pages,Digital currency,TRUE,INTERESTS,4321.1743393072375,NA
All Pro-Democrat Pages,Monster Energy,TRUE,INTERESTS,4215.303211865826,NA
All Pro-Democrat Pages,Gina Carano,TRUE,INTERESTS,4176.9089002057135,NA
All Pro-Republican Pages,Country music,TRUE,INTERESTS,4115.393772320645,NA
All Pro-Republican Pages,Electronic dance music,TRUE,INTERESTS,4111.873757459821,NA
All Pro-Republican Pages,Practical shooting,TRUE,INTERESTS,4111.873757459821,NA
All Pro-Democrat Pages,High school grad,TRUE,DEMOGRAPHICS,4096.731800695398,NA
All Pro-Democrat Pages,Some high school,TRUE,DEMOGRAPHICS,4096.731800695398,NA
All Pro-Democrat Pages,Construction and Extraction,TRUE,DEMOGRAPHICS,3943.9366254611123,NA
All Pro-Democrat Pages,Business,TRUE,INTERESTS,3943.9366254611123,NA
All Pro-Democrat Pages,Investment banking,TRUE,INTERESTS,3943.9366254611123,NA
All Pro-Democrat Pages,Online banking,TRUE,INTERESTS,3943.9366254611123,NA
All Pro-Democrat Pages,Retail banking,TRUE,INTERESTS,3943.9366254611123,NA
All Pro-Republican Pages,Fox News,TRUE,DEMOGRAPHICS,3680.153773549787,NA
All Pro-Republican Pages,Bass Pro Shops,TRUE,INTERESTS,3680.153773549787,NA
All Pro-Republican Pages,Fox Broadcasting Company,TRUE,INTERESTS,3680.153773549787,NA
All Pro-Republican Pages,Ben & Jerry's,TRUE,INTERESTS,3458.4864174755658,NA
All Pro-Republican Pages,Sarah Silverman,TRUE,INTERESTS,3458.486417475558,NA
All Pro-Democrat Pages,Dean Cain,TRUE,INTERESTS,3448.709991708964,NA
All Pro-Republican Pages,Hunting,TRUE,INTERESTS,3389.293146161834,NA
All Pro-Republican Pages,Trucks,TRUE,INTERESTS,3385.7731313010095,NA
All Pro-Republican Pages,Lizzo,TRUE,INTERESTS,3301.0849602436774,NA
All Pro-Democrat Pages,Petroleum engineering,TRUE,DEMOGRAPHICS,3286,NA
All Pro-Democrat Pages,Brett Favre,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Camoflauge,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Carhartt,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,CMA Music Festival,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Country Fest,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Country Music Channel,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Country Music Nation,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Country Music Television,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Dennis Quaid,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Faster Horses Festival,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Jack Nicklaus,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Jay Cutler (American football),TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Jeff Bezos,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Marathon Petroleum,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Monster Jam,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Mud bogging,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,oil riggers,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Reader's Digest,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Rodeo,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Side by Side (UTV),TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Stagecoach Festival,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,travis tritt,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Winchester,TRUE,INTERESTS,3286,NA
All Pro-Democrat Pages,Trucking industry in the United States,TRUE,INTERESTS,3109.959708028644,NA
All Pro-Democrat Pages,Doomsday Preppers,TRUE,INTERESTS,3088.797231347507,NA
All Pro-Republican Pages,Cardi B,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,Chelsea Handler,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,George Soros,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,LeBron James,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,Lena Dunham,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,RuPaul,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Republican Pages,Stanford University,TRUE,INTERESTS,3051.104656666893,NA
All Pro-Democrat Pages,ABC News,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,ABP News,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,CNN,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,Los Angeles Times,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,Newsweek,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,The New York Times,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,The Wall Street Journal,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,USA TODAY,TRUE,DEMOGRAPHICS,3025.9616471535483,NA
All Pro-Democrat Pages,Bloomberg L.P.,TRUE,INTERESTS,3025.9616471535483,NA
All Pro-Democrat Pages,International News Service v. Associated Press,TRUE,INTERESTS,3025.9616471535483,NA
All Pro-Democrat Pages,Local news,TRUE,INTERESTS,3025.9616471535483,NA
All Pro-Democrat Pages,News satire,TRUE,INTERESTS,3025.9616471535483,NA
All Pro-Democrat Pages,Science News,TRUE,INTERESTS,3025.9616471535483,NA
All Pro-Republican Pages,Social change,TRUE,INTERESTS,2837.645442357106,NA
All Pro-Republican Pages,Fishing,TRUE,INTERESTS,2440.4682192487276,NA
All Pro-Republican Pages,Government,TRUE,INTERESTS,2348.4808107505323,NA
All Pro-Democrat Pages,Kenny Chesney,TRUE,INTERESTS,2291.086636698627,NA
All Pro-Democrat Pages,Mark Zuckerberg,TRUE,INTERESTS,2291.086636698627,NA
All Pro-Democrat Pages,Sustainable energy,TRUE,INTERESTS,2058.93417860608,NA
All Pro-Republican Pages,Vegan nutrition,TRUE,INTERESTS,1999.8999999999905,NA
All Pro-Democrat Pages,Agriculture,TRUE,INTERESTS,1939.3716431516375,NA
All Pro-Democrat Pages,Ethical consumerism,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Natural environment,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Renewable energy,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Solar energy,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Solar power,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Wildlife,TRUE,INTERESTS,1798.2409788554107,NA
All Pro-Democrat Pages,Herman Koch,TRUE,INTERESTS,1773.1067017211014,NA
All Pro-Republican Pages,Man,TRUE,INTERESTS,1578.4881965323414,NA
All Pro-Republican Pages,REI,TRUE,DEMOGRAPHICS,1474.9366429134104,NA
All Pro-Republican Pages,Professional degree,TRUE,DEMOGRAPHICS,1389.9668750785331,NA
All Pro-Republican Pages,Some grad school,TRUE,DEMOGRAPHICS,1389.9668750785331,NA
All Pro-Democrat Pages,Kate McKinnon,TRUE,INTERESTS,1251.7395363626927,NA
All Pro-Democrat Pages,Spain national football team,TRUE,INTERESTS,1199.6420235699004,NA
All Pro-Democrat Pages,Spanish as a second language,TRUE,INTERESTS,1199.6420235699004,NA
All Pro-Democrat Pages,Spanish pronouns,TRUE,INTERESTS,1199.6420235699004,NA
All Pro-Democrat Pages,Walmart,TRUE,INTERESTS,1108.2182801402878,NA
All Pro-Republican Pages,Sculpture,TRUE,INTERESTS,1076.1013068204672,NA
All Pro-Democrat Pages,Tim Allen,TRUE,INTERESTS,1026.0895158932265,NA
All Pro-Democrat Pages,Bud Light,TRUE,INTERESTS,999.9714073940135,NA
All Pro-Democrat Pages,Mountain Dew,TRUE,INTERESTS,999.9714073940135,NA
All Pro-Democrat Pages,Farm,TRUE,INTERESTS,975.329152224502,NA
All Pro-Democrat Pages,Football,TRUE,INTERESTS,974.4482796592374,NA
All Pro-Democrat Pages,Drilling rig,TRUE,INTERESTS,900.0006287994363,NA
All Pro-Democrat Pages,atv,TRUE,INTERESTS,827.1279569138933,NA
All Pro-Democrat Pages,Fox Life,TRUE,INTERESTS,770.9893225492591,NA
All Pro-Democrat Pages,WNYW,TRUE,INTERESTS,770.9893225492591,NA
All Pro-Democrat Pages,Drag racing,TRUE,INTERESTS,689.958345429616,NA
All Pro-Democrat Pages,Tractor pulling,TRUE,INTERESTS,689.958345429616,NA
All Pro-Democrat Pages,"Davao Doctors College, Inc.",TRUE,DEMOGRAPHICS,627.9858046900686,NA
All Pro-Democrat Pages,Doctor of Philosophy,TRUE,INTERESTS,627.9858046900686,NA
All Pro-Democrat Pages,Abby Johnson (activist),TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,Bill O'Reilly (political commentator),TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,Casting Crowns,TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,Joyce Meyer,TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,Kenneth Copeland,TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,LifeSiteNews.com,TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,MercyMe,TRUE,INTERESTS,597.5788475703508,NA
All Pro-Democrat Pages,Greenpeace International,TRUE,DEMOGRAPHICS,573.15094768327,NA
All Pro-Democrat Pages,Wildlife conservation,TRUE,DEMOGRAPHICS,573.15094768327,NA
All Pro-Democrat Pages,Arianna Huffington,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Colin Kaepernick,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,CREDO Mobile,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,George Takei,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Jane Fonda,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Lily Tomlin,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Mark Ruffalo,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Megan Rapinoe,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,RuPaul,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Samantha Bee,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Sarah Silverman,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Serial (podcast),TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Sue Bird,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Susan Sarandon,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,The Jon Stewart Show,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,The Sarah Silverman Program,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Ultraviolet,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Wildlife Conservation Network,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Wildlife Conservation Society,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Women's National Basketball Association,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Xkcd,TRUE,INTERESTS,573.15094768327,NA
All Pro-Democrat Pages,Bravo (U.S. TV channel),TRUE,INTERESTS,536.6799210090456,NA
All Pro-Democrat Pages,Bill & Melinda Gates Foundation,TRUE,INTERESTS,518.9163691841545,NA
All Pro-Democrat Pages,Ford Foundation,TRUE,INTERESTS,518.9163691841545,NA
All Pro-Democrat Pages,Rockefeller Foundation,TRUE,INTERESTS,518.9163691841545,NA
All Pro-Democrat Pages,The Atlantic,TRUE,INTERESTS,518.9163691841545,NA
All Pro-Democrat Pages,Hardcore Pawn,TRUE,INTERESTS,507.816720435637,NA
All Pro-Democrat Pages,Ben Shapiro,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Donald Trump Jr.,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Eric Trump,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Ivanka Trump,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Laura Ingraham,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Rush Limbaugh,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Sean Hannity,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,The Sean Hannity Show,TRUE,INTERESTS,458.6798301075707,NA
All Pro-Democrat Pages,Petroleum engineering,TRUE,INTERESTS,424.9670206791051,NA
All Pro-Republican Pages,Alyssa Milano,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Bette Midler,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Cher,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,ellen degeneres,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Ellen Page,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,HuffPost Women,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Jane Fonda,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Kathy Griffin,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Liberal arts college,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Liberal arts education,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Mark Ruffalo,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,NPR Morning Edition,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,NPR's Weekend Edition,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,The Ellen DeGeneres Show,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Republican Pages,Whoopi Goldberg,TRUE,INTERESTS,407.3817608086653,NA
All Pro-Democrat Pages,Boats,TRUE,INTERESTS,361.9905134778989,NA
All Pro-Democrat Pages,Athens Technical College,TRUE,DEMOGRAPHICS,312.22994897311355,NA
All Pro-Democrat Pages,Georgia Military College,TRUE,DEMOGRAPHICS,312.22994897311355,NA
All Pro-Democrat Pages,Lanier Technical College,TRUE,DEMOGRAPHICS,312.22994897311355,NA
All Pro-Democrat Pages,NASCAR on TNT,TRUE,INTERESTS,307.9889025744551,NA
All Pro-Democrat Pages,Air pollution,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,American Federation of Teachers,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Art museum,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Artforum,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Artnet,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,ARTnews,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,arts,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Autonomous car,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Bill Nye,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Brooklyn Museum,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Carnegie Hall,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Center for Science in the Public Interest,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Clean Energy Collective,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Conservation International,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Contemporary art,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Earth Hour,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Education reform,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,European Investment Bank,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Fine art,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Government,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Healthy Children,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Mayor,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Metropolitan Museum of Art,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Metropolitan Opera,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Museum of Modern Art,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,National Audubon Society,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,National Education Association,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,National Organization for Women,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,National Safety Council,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,National Wildlife Federation,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Pérez Art Museum Miami,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Performing arts,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Save the Children,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Serpentine Galleries,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Sierra Club,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Smithsonian Institution,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Solar power in the United States,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Solomon R. Guggenheim Museum,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Sustainable Energy for All,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Sustainable living,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,The Climate Group,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,The Nature Conservancy,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,UNICEF,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Union of Concerned Scientists,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,University of Bath,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,WeAreTeachers,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Whitney Museum of American Art,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Women in the World,TRUE,INTERESTS,260.6931997506694,NA
All Pro-Democrat Pages,Bloomberg News,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Bloomberg Philanthropies,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,CNN,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Johns Hopkins University,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Los Angeles Times,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Melinda Gates,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Michael Bloomberg,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Morgan State University,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,MSNBC,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,Prairie View A&M University,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,The Guardian,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,The New York Times,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,The Wall Street Journal,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,The Washington Post,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,This American Life,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,United Nations Foundation,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Democrat Pages,United Way of America,TRUE,INTERESTS,258.2231694334941,NA
All Pro-Republican Pages,Doctorate,TRUE,INTERESTS,250.00030360107257,NA
All Pro-Democrat Pages,Diamond Offshore Drilling,TRUE,DEMOGRAPHICS,250.000174666514,NA
All Pro-Republican Pages,Education and Libraries,TRUE,DEMOGRAPHICS,249.9803035767843,NA
All Pro-Republican Pages,Acting,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Republican Pages,Beyoncé,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Republican Pages,Painting,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Republican Pages,PBS,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Republican Pages,Performing arts,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Republican Pages,The New York Times Book Review,TRUE,INTERESTS,249.9803035767843,NA
All Pro-Democrat Pages,Rob Schneider,TRUE,INTERESTS,219.9815141584718,NA
All Pro-Democrat Pages,Coal Miner,TRUE,DEMOGRAPHICS,174.87024805072488,NA
All Pro-Democrat Pages,Kirstie Alley,TRUE,INTERESTS,162.70999170896403,NA
All Pro-Democrat Pages,Lynyrd Skynyrd,TRUE,INTERESTS,162.70999170896403,NA
All Pro-Democrat Pages,Judd Trump,TRUE,INTERESTS,142.7797770477762,NA
All Pro-Republican Pages,Activision,TRUE,INTERESTS,134,NA
All Pro-Democrat Pages,Wrangler (jeans),TRUE,INTERESTS,100.0329520312605,NA
All Pro-Republican Pages,Health care reform,TRUE,INTERESTS,98.08711022823452,NA
All Pro-Republican Pages,Women in the workforce,TRUE,INTERESTS,98.08711022823452,NA
All Pro-Democrat Pages,Goya Foods,TRUE,INTERESTS,83.22011804644126,NA
All Pro-Democrat Pages,Outback Truckers,TRUE,INTERESTS,49.58993293113054,NA
All Pro-Democrat Pages,Cabela's,TRUE,DEMOGRAPHICS,29.64071581523423,NA
All Pro-Republican Pages,Animal ethics,TRUE,INTERESTS,3.520014860824314,NA
All Pro-Republican Pages,Dairy farming,TRUE,INTERESTS,3.520014860824314,NA
All Pro-Republican Pages,Drama school,TRUE,INTERESTS,3.520014860824314,NA
All Pro-Republican Pages,Farm,TRUE,INTERESTS,3.520014860824314,NA
All Pro-Republican Pages,Organic farming,TRUE,INTERESTS,3.520014860824314,NA
