page_name,value,is_exclusion,detailed_type,spend_per_target,page_id
All Pro-Republican Pages,Transportation and Moving,FALSE,DEMOGRAPHICS,10352.712539307051,NA
All Pro-Democrat Pages,RuPaul's Drag Race (season 7),FALSE,INTERESTS,10341.201302193402,NA
All Pro-Democrat Pages,Construction,FALSE,INTERESTS,10332.840983666554,NA
All Pro-Republican Pages,FedEx,FALSE,INTERESTS,10330.54455961081,NA
All Pro-Democrat Pages,Criminal justice ethics,FALSE,DEMOGRAPHICS,10263.220946908965,NA
All Pro-Republican Pages,Fine art,FALSE,INTERESTS,10250.483832081578,NA
All Pro-Democrat Pages,Quality of life,FALSE,INTERESTS,10250.148010590543,NA
All Pro-Democrat Pages,Jimmy Fallon,FALSE,INTERESTS,10215.127104546724,NA
All Pro-Democrat Pages,Home insurance,FALSE,INTERESTS,10214.097428465258,NA
All Pro-Democrat Pages,GAY TIMES,FALSE,DEMOGRAPHICS,10183.610782210893,NA
All Pro-Democrat Pages,Mortgage loans,FALSE,INTERESTS,10180.374999999662,NA
All Pro-Republican Pages,Home,FALSE,INTERESTS,10171.484855965264,NA
All Pro-Republican Pages,Monster Jam World Finals,FALSE,INTERESTS,10119.137216637442,NA
All Pro-Republican Pages,Motocross World Championship,FALSE,INTERESTS,10119.137216637442,NA
All Pro-Democrat Pages,International Fund for Animal Welfare,FALSE,INTERESTS,10090.682738360872,NA
All Pro-Democrat Pages,World Animal Protection,FALSE,INTERESTS,10090.682738360872,NA
All Pro-Republican Pages,Facebook access (mobile): all mobile devices,FALSE,BEHAVIORS,10076.446821049929,NA
All Pro-Democrat Pages,American Society for the Prevention of Cruelty to Animals,FALSE,INTERESTS,10044.197600500203,NA
All Pro-Republican Pages,Elon Musk,FALSE,INTERESTS,10038.790308721475,NA
All Pro-Republican Pages,Amazon.com,FALSE,INTERESTS,10030.942181604481,NA
All Pro-Democrat Pages,Peloton,FALSE,INTERESTS,10020.45300110235,NA
All Pro-Democrat Pages,Frequent international travelers,FALSE,BEHAVIORS,10013.905523442098,NA
All Pro-Democrat Pages,Bloomberg,FALSE,DEMOGRAPHICS,9887.320262957022,NA
All Pro-Democrat Pages,NBA playoffs,FALSE,INTERESTS,9869.76293643111,NA
All Pro-Democrat Pages,Society for the Prevention of Cruelty to Animals,FALSE,INTERESTS,9857.067335058722,NA
All Pro-Republican Pages,In college,FALSE,DEMOGRAPHICS,9836.54051933925,NA
All Pro-Republican Pages,NASCAR Now,FALSE,INTERESTS,9802.469597698406,NA
All Pro-Republican Pages,NASCAR RaceDay,FALSE,INTERESTS,9802.469597698406,NA
All Pro-Republican Pages,NASCAR Racers,FALSE,INTERESTS,9802.469597698406,NA
All Pro-Democrat Pages,Curls - Natural Products for Your Natural Hair,FALSE,INTERESTS,9779.815753375176,NA
All Pro-Democrat Pages,History,FALSE,INTERESTS,9733.618800399874,NA
All Pro-Democrat Pages,Burger King,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,Chipotle Mexican Grill,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,Church’s Texas Chicken,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,Firehouse Subs,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,In-N-Out Burger,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,Jersey Mike's Subs,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,Subway,FALSE,DEMOGRAPHICS,9679.186945670717,NA
All Pro-Democrat Pages,A Tribe Called Quest,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Alternative hip hop,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Busta Rhymes,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Devin the Dude,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,DMX (rapper),FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Fast N' Loud,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Fugees,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Hayao Miyazaki,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Ja Rule,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Keyshia Cole,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,LeBron James,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Michael Jackson,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Old-school hip hop,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Outkast,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,SWV,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,The Diplomats,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,True Religion Brand Jeans,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,UGK,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Wyclef Jean,FALSE,INTERESTS,9674.838509987787,NA
All Pro-Democrat Pages,Health care provider,FALSE,INTERESTS,9663.300502846474,NA
All Pro-Democrat Pages,Outside (magazine),FALSE,INTERESTS,9646.27144109001,NA
All Pro-Republican Pages,Urban homesteading,FALSE,INTERESTS,9620.76333128923,NA
All Pro-Democrat Pages,Registered nurse,FALSE,DEMOGRAPHICS,9615.098767650019,NA
All Pro-Republican Pages,Media (communication),FALSE,INTERESTS,9613.863613641726,NA
All Pro-Democrat Pages,Retail,FALSE,INTERESTS,9599.12072268623,NA
All Pro-Democrat Pages,Meryl Streep,FALSE,INTERESTS,9576.20673822636,NA
All Pro-Republican Pages,Political science,FALSE,INTERESTS,9564.841284118495,NA
All Pro-Republican Pages,NASCAR on TNT,FALSE,INTERESTS,9542.263893487505,NA
All Pro-Republican Pages,NASCAR Race Hub,FALSE,INTERESTS,9542.263893487505,NA
All Pro-Democrat Pages,Guam,FALSE,INTERESTS,9481.603448375705,NA
All Pro-Democrat Pages,Amazon Fire TV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Amazon Instant Video,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Android TV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Apple TV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Chromecast,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,CTV Television Network,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,IPTV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Livestream,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Roku,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Smart TV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Viu (streaming media),FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,YouTube TV,FALSE,INTERESTS,9464.006905450755,NA
All Pro-Democrat Pages,Pickleball,FALSE,INTERESTS,9448.512024758162,NA
All Pro-Republican Pages,Petroleum engineering,FALSE,DEMOGRAPHICS,9437.945142401066,NA
All Pro-Republican Pages,Sustainable agriculture,FALSE,INTERESTS,9432.764893527215,NA
All Pro-Democrat Pages,Hawaiian Airlines,FALSE,INTERESTS,9431.72181133359,NA
All Pro-Republican Pages,Law enforcement officer,FALSE,DEMOGRAPHICS,9430.454989187703,NA
All Pro-Republican Pages,Animated movies,FALSE,INTERESTS,9425.347103548227,NA
All Pro-Democrat Pages,Hannah Gadsby,FALSE,INTERESTS,9425.150434432298,NA
All Pro-Democrat Pages,American Humane Association,FALSE,INTERESTS,9421.570431375385,NA
All Pro-Democrat Pages,Bowling for Columbine,FALSE,INTERESTS,9421.570431375385,NA
All Pro-Democrat Pages,Fahrenheit 9/11,FALSE,INTERESTS,9421.570431375385,NA
All Pro-Democrat Pages,Royal Society for the Prevention of Cruelty to Animals,FALSE,INTERESTS,9421.570431375385,NA
All Pro-Democrat Pages,Sicko,FALSE,INTERESTS,9421.570431375385,NA
All Pro-Democrat Pages,Sales,FALSE,DEMOGRAPHICS,9414.157523175269,NA
All Pro-Republican Pages,Citibank,FALSE,INTERESTS,9373.109428187412,NA
All Pro-Democrat Pages,House Hunting,FALSE,INTERESTS,9365.938386414526,NA
All Pro-Democrat Pages,Enagic,FALSE,INTERESTS,9332.518555628269,NA
All Pro-Democrat Pages,Hawaiian Islands,FALSE,INTERESTS,9332.518555628269,NA
All Pro-Democrat Pages,Pets,FALSE,INTERESTS,9328.88110321668,NA
All Pro-Republican Pages,Police,FALSE,DEMOGRAPHICS,9326.43773684893,NA
All Pro-Republican Pages,College,FALSE,INTERESTS,9311.824751281514,NA
All Pro-Republican Pages,Hallmark Channel,FALSE,INTERESTS,9292.068516611225,NA
All Pro-Democrat Pages,Sustainable tourism,FALSE,INTERESTS,9282.64512044902,NA
All Pro-Democrat Pages,realtor.com,FALSE,INTERESTS,9279.587401775681,NA
All Pro-Republican Pages,Aaron Lewis,FALSE,INTERESTS,9272.421051396845,NA
All Pro-Republican Pages,Green Bay Packers,FALSE,INTERESTS,9269.406557632057,NA
All Pro-Republican Pages,Little Big Town,FALSE,INTERESTS,9269.406557632057,NA
All Pro-Democrat Pages,American Nurses Association,FALSE,INTERESTS,9262.828044352025,NA
All Pro-Republican Pages,Combat sport,FALSE,INTERESTS,9249.982292043054,NA
All Pro-Republican Pages,Ultimate Fighting Championship,FALSE,INTERESTS,9249.982292043054,NA
All Pro-Democrat Pages,Legislator,FALSE,INTERESTS,9243.425917689554,NA
All Pro-Republican Pages,Boise State Broncos football,FALSE,INTERESTS,9185.89786647823,NA
All Pro-Democrat Pages,Hiking boot,FALSE,INTERESTS,9176.709723985501,NA
All Pro-Republican Pages,Dairy Farmers of America,FALSE,INTERESTS,9155.880053375031,NA
All Pro-Republican Pages,Dairy Farmers,FALSE,INTERESTS,9148.099955498485,NA
All Pro-Republican Pages,Trulia,FALSE,INTERESTS,9147.86963340538,NA
All Pro-Democrat Pages,RVs,FALSE,INTERESTS,9134.240908821454,NA
All Pro-Republican Pages,Small business-to-business enterprise employees (10-200 employees),FALSE,DEMOGRAPHICS,9129.67612876122,NA
All Pro-Democrat Pages,Whole food,FALSE,INTERESTS,9107.266586928257,NA
All Pro-Democrat Pages,Lana Del Rey,FALSE,INTERESTS,9054.100733026451,NA
All Pro-Democrat Pages,Certified Medical Assistant (CMA),FALSE,DEMOGRAPHICS,9044.260620420353,NA
All Pro-Democrat Pages,Adult Swim,FALSE,INTERESTS,9031.486172634408,NA
All Pro-Democrat Pages,GQ,FALSE,INTERESTS,9031.486172634408,NA
All Pro-Democrat Pages,Wired (magazine),FALSE,INTERESTS,9031.486172634408,NA
All Pro-Republican Pages,Infant,FALSE,INTERESTS,9027.764494754905,NA
All Pro-Republican Pages,Social Security (United States),FALSE,INTERESTS,9013.129616316193,NA
All Pro-Democrat Pages,Bo Burnham,FALSE,INTERESTS,9006.687862342997,NA
All Pro-Republican Pages,Army National Guard,FALSE,DEMOGRAPHICS,8990.243589022004,NA
All Pro-Democrat Pages,Minivans,FALSE,INTERESTS,8982.829693847476,NA
All Pro-Democrat Pages,Hawaii,FALSE,INTERESTS,8980.376998859014,NA
All Pro-Republican Pages,NASCAR Hall of Fame,FALSE,INTERESTS,8968.986078026184,NA
All Pro-Democrat Pages,Coldwater Creek,FALSE,INTERESTS,8952.608581835184,NA
All Pro-Democrat Pages,Jane Austen,FALSE,INTERESTS,8952.608581835184,NA
All Pro-Democrat Pages,Jaguar,FALSE,INTERESTS,8932.165416625683,NA
All Pro-Democrat Pages,Auto racing,FALSE,INTERESTS,8911.55271920208,NA
All Pro-Democrat Pages,West Elm,FALSE,INTERESTS,8900.060433417804,NA
All Pro-Republican Pages,U.S. Army Reserve,FALSE,DEMOGRAPHICS,8885.338631559202,NA
All Pro-Democrat Pages,Boiled egg,FALSE,INTERESTS,8880.373716898044,NA
All Pro-Democrat Pages,Howard Stern,FALSE,INTERESTS,8880.373716898044,NA
All Pro-Democrat Pages,Health care prices,FALSE,INTERESTS,8877.371204831285,NA
All Pro-Democrat Pages,Academy of Motion Picture Arts and Sciences,FALSE,INTERESTS,8873.985016172752,NA
All Pro-Democrat Pages,Fast Times at Ridgemont High,FALSE,INTERESTS,8855.635746497732,NA
All Pro-Democrat Pages,United States Congress,FALSE,INTERESTS,8855.434318046486,NA
All Pro-Republican Pages,U.S. Navy,FALSE,DEMOGRAPHICS,8814.248117887746,NA
All Pro-Republican Pages,Ayn Rand,FALSE,INTERESTS,8798.946532248196,NA
All Pro-Republican Pages,Seafood,FALSE,INTERESTS,8795.147276008855,NA
All Pro-Democrat Pages,Renewable fuels,FALSE,INTERESTS,8787.19939459016,NA
All Pro-Democrat Pages,Phish,FALSE,INTERESTS,8785.236970603972,NA
All Pro-Republican Pages,Kickboxing,FALSE,INTERESTS,8768.008196092302,NA
All Pro-Republican Pages,Coupons,FALSE,INTERESTS,8759.248951384583,NA
All Pro-Democrat Pages,Common (rapper),FALSE,INTERESTS,8754.58744742529,NA
All Pro-Democrat Pages,Ann Inc.,FALSE,INTERESTS,8753.761977456003,NA
All Pro-Democrat Pages,Chadwick Boseman,FALSE,INTERESTS,8750.77799050389,NA
All Pro-Republican Pages,Chicago,FALSE,INTERESTS,8737.653305925882,NA
All Pro-Republican Pages,CNN Health,FALSE,INTERESTS,8737.653305925882,NA
All Pro-Republican Pages,Fox Sports (United States),FALSE,INTERESTS,8737.653305925882,NA
All Pro-Democrat Pages,Hasan Minhaj,FALSE,INTERESTS,8736.752599778229,NA
All Pro-Democrat Pages,Vietnam Veterans Memorial,FALSE,INTERESTS,8716.588178219408,NA
All Pro-Republican Pages,NASCAR Home Tracks,FALSE,INTERESTS,8711.928090081698,NA
All Pro-Republican Pages,NASCAR Sprint All-Star Race,FALSE,INTERESTS,8711.928090081698,NA
All Pro-Republican Pages,Budget,FALSE,INTERESTS,8701.37787175682,NA
All Pro-Republican Pages,Lived in Colombia (Formerly Expats - Colombia),FALSE,BEHAVIORS,8695.008428317075,NA
All Pro-Democrat Pages,Kitchen,FALSE,INTERESTS,8690.315752056107,NA
All Pro-Republican Pages,Nordstrom,FALSE,INTERESTS,8685.543906123126,NA
All Pro-Republican Pages,United Parcel Service,FALSE,INTERESTS,8685.543906123126,NA
All Pro-Democrat Pages,Political satire,FALSE,INTERESTS,8675.028426017992,NA
All Pro-Republican Pages,Child development,FALSE,INTERESTS,8660.390958125246,NA
All Pro-Democrat Pages,Pre-qualification (lending),FALSE,INTERESTS,8655.05339493425,NA
All Pro-Democrat Pages,American Academy of Family Physicians,FALSE,INTERESTS,8652.959757761677,NA
All Pro-Republican Pages,Exxon,FALSE,INTERESTS,8616.5805103898,NA
All Pro-Democrat Pages,Bette Midler,FALSE,INTERESTS,8590.635763020751,NA
All Pro-Republican Pages,Food and Restaurants,FALSE,DEMOGRAPHICS,8590.341923486167,NA
All Pro-Republican Pages,Mike Rowe,FALSE,INTERESTS,8548.767767830886,NA
All Pro-Democrat Pages,Nordstrom rack,FALSE,INTERESTS,8547.29998669464,NA
All Pro-Democrat Pages,ABC News,FALSE,DEMOGRAPHICS,8544.501796517203,NA
All Pro-Democrat Pages,Food storage container,FALSE,INTERESTS,8539.728945355371,NA
All Pro-Democrat Pages,Coupon Mom,FALSE,INTERESTS,8537.821407553089,NA
All Pro-Democrat Pages,Single Mothers,FALSE,INTERESTS,8517.92439393394,NA
All Pro-Republican Pages,Camping World Truck Series,FALSE,INTERESTS,8509.617215642103,NA
All Pro-Democrat Pages,Broad City,FALSE,INTERESTS,8506.325799205768,NA
All Pro-Democrat Pages,Alyssa Milano,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,Aubrey Plaza,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,Debra Messing,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,Lenny Kravitz,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,Mandy Patinkin,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,Mark Hamill,FALSE,INTERESTS,8498.557256795559,NA
All Pro-Democrat Pages,IT and Technical Services,FALSE,DEMOGRAPHICS,8486.067146201953,NA
All Pro-Republican Pages,Preparedness,FALSE,INTERESTS,8473.055037869855,NA
All Pro-Republican Pages,Comedy Central,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,Internet meme,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,News satire,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,Parody,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,Satire,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,Stand-up comedy,FALSE,INTERESTS,8466.717200349229,NA
All Pro-Republican Pages,Protective Services,FALSE,DEMOGRAPHICS,8452.922331767742,NA
All Pro-Democrat Pages,Medigap,FALSE,INTERESTS,8447.928436508591,NA
All Pro-Republican Pages,"Fort Worth, Texas",FALSE,INTERESTS,8420.116533863405,NA
All Pro-Democrat Pages,Nurse practitioner,FALSE,DEMOGRAPHICS,8396.61255441655,NA
All Pro-Democrat Pages,Registered Nurse (RN),FALSE,DEMOGRAPHICS,8396.61255441655,NA
All Pro-Democrat Pages,RN Staff Nurse,FALSE,DEMOGRAPHICS,8396.61255441655,NA
All Pro-Republican Pages,Firefighter,FALSE,DEMOGRAPHICS,8395.290002117765,NA
All Pro-Republican Pages,HGTV,FALSE,INTERESTS,8372.151034958672,NA
All Pro-Republican Pages,Mountain biking,FALSE,INTERESTS,8371.859395869204,NA
All Pro-Republican Pages,Medium business-to-business enterprise employees (200 - 500 employees),FALSE,DEMOGRAPHICS,8362.52820227693,NA
All Pro-Democrat Pages,Trader Joes Fan,FALSE,INTERESTS,8359.282885799747,NA
All Pro-Republican Pages,Dallas,FALSE,INTERESTS,8320.11714841652,NA
All Pro-Democrat Pages,stevie nicks,FALSE,INTERESTS,8305.199267790467,NA
All Pro-Republican Pages,Dallas Cowboys,FALSE,INTERESTS,8302.240669529177,NA
All Pro-Democrat Pages,Fair trade,FALSE,INTERESTS,8301.486607394168,NA
All Pro-Republican Pages,Cleaning and Maintenance Services,FALSE,DEMOGRAPHICS,8290.37082243617,NA
All Pro-Republican Pages,Firefighter/Paramedic,FALSE,DEMOGRAPHICS,8284.830840452318,NA
All Pro-Democrat Pages,Democratic Congressional Campaign Committee,FALSE,INTERESTS,8281.959750897544,NA
All Pro-Democrat Pages,Green New Deal,FALSE,INTERESTS,8281.959750897544,NA
All Pro-Democrat Pages,Jeopardy!,FALSE,INTERESTS,8270.927173128908,NA
All Pro-Democrat Pages,Home Appliances,FALSE,INTERESTS,8256.400079801248,NA
All Pro-Republican Pages,Land lot,FALSE,INTERESTS,8222.360428907234,NA
All Pro-Democrat Pages,Investment banking,FALSE,INTERESTS,8221.138879574219,NA
All Pro-Republican Pages,Social media,FALSE,INTERESTS,8202.400118791556,NA
All Pro-Republican Pages,Quality of life,FALSE,INTERESTS,8175.922227178219,NA
All Pro-Republican Pages,RVs,FALSE,INTERESTS,8154.543120673708,NA
All Pro-Democrat Pages,Fire Fighter/EMT,FALSE,DEMOGRAPHICS,8146.734992978485,NA
All Pro-Democrat Pages,Social Security Administration,FALSE,INTERESTS,8116.038429320621,NA
All Pro-Republican Pages,Organic farming,FALSE,INTERESTS,8105.053454628471,NA
All Pro-Democrat Pages,Southern Living Magazine,FALSE,INTERESTS,8078.001584519959,NA
All Pro-Democrat Pages,Cajun cuisine,FALSE,INTERESTS,8043,NA
All Pro-Republican Pages,Marriage,FALSE,INTERESTS,8033.133469417594,NA
All Pro-Democrat Pages,Math Teacher (Mathematics Teacher),FALSE,DEMOGRAPHICS,8019.820304110794,NA
All Pro-Democrat Pages,Green Bay Packers,FALSE,INTERESTS,8019.126677356894,NA
All Pro-Republican Pages,Kindergarten Teacher,FALSE,DEMOGRAPHICS,8018.214335680845,NA
All Pro-Republican Pages,Kids,FALSE,INTERESTS,8011.579729284924,NA
All Pro-Republican Pages,The Chronicles of Narnia (film series),FALSE,INTERESTS,7996.854883697954,NA
All Pro-Republican Pages,Art museum,FALSE,INTERESTS,7959.452817309057,NA
All Pro-Democrat Pages,Preparedness,FALSE,INTERESTS,7957.97724338739,NA
All Pro-Democrat Pages,Computer Teacher,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,Construction Laborer,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,Construction mechanic,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,General Laborer,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,Laborer,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,Production Worker,FALSE,DEMOGRAPHICS,7948.032564192742,NA
All Pro-Democrat Pages,Kitchenware,FALSE,INTERESTS,7947.888581344034,NA
All Pro-Democrat Pages,Smithsonian (magazine),FALSE,INTERESTS,7946.921202240511,NA
All Pro-Democrat Pages,Office supplies,FALSE,INTERESTS,7942.827053402006,NA
All Pro-Republican Pages,American Preppers Network,FALSE,INTERESTS,7933.598019563166,NA
All Pro-Republican Pages,New job,FALSE,DEMOGRAPHICS,7930.801990869286,NA
All Pro-Democrat Pages,Realtor.com Pro,FALSE,INTERESTS,7925.6376931109235,NA
All Pro-Democrat Pages,Boats,FALSE,INTERESTS,7924.787739918052,NA
All Pro-Democrat Pages,Snowboarding,FALSE,INTERESTS,7924.787739918052,NA
All Pro-Republican Pages,Contemporary art,FALSE,INTERESTS,7909.595991712441,NA
All Pro-Democrat Pages,Farm,FALSE,INTERESTS,7902.945053782109,NA
All Pro-Democrat Pages,Collectable,FALSE,INTERESTS,7896.376022053783,NA
All Pro-Republican Pages,Pickleball,FALSE,INTERESTS,7893.9347973518525,NA
All Pro-Democrat Pages,JoJo Siwa,FALSE,INTERESTS,7893.09133329035,NA
All Pro-Republican Pages,Art history,FALSE,INTERESTS,7889.4560188258265,NA
All Pro-Republican Pages,Modern art,FALSE,INTERESTS,7889.4560188258265,NA
All Pro-Republican Pages,Visual arts,FALSE,INTERESTS,7889.4560188258265,NA
All Pro-Democrat Pages,Adopt-a-Pet.com,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Airfarewatchdog,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Alaska Airlines,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,America's Got Talent,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,American Furniture Warehouse,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,AntiqueFarmHouse,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Appalachian Trail,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Auto maintenance,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,BBC Travel,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Big Fish,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Book Club Girl,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Brad Thor,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Cadillac,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Cajun Palms RV Resort,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Cameras,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Capital One,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Charles Schwab Corporation,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Chris Young (musician),FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Clive Cussler,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Connected Investors,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Cranberry juice,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Daily Deals,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Dan + Shay,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Dance Moms,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Diet soda,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Dinner Date,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Eby's Pines RV Park & Campground,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Extreme Makeover,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Federal Employees Retirement System,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Funny People,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Hammock,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Hamster,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Healing Hands,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Hong Kong Gold Coast Hotel,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,IBM Information Management System,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Insomnia,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Iron Chef,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Jacquelyn Frank,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,John Mulaney,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Jordan's Furniture,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Josh Groban,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Julie Garwood,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Kate Upton,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Keith Urban,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Kelly Wearstler,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Korean Air,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Lexus LF,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,LG Electronics,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Lilly Pulitzer,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Louise Penny,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,makati city,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Martial arts,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Meteor Garden,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Michael Crichton,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Minor League Baseball,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Mint (coin),FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Mover,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Novo Nordisk,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Oldies,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Outdoor Living,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Paris,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Perricone MD,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Plus+,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Princess Cruises,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Professional Golfers' Association of America,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Ringo Starr,FALSE,INTERESTS,7853,NA
All Pro-Democrat Pages,Room & Board,FALSE,INTERESTS,7853,NA
